id,category,sub_category,lat,lon
378614214,accomodation,residential,28.7083118,77.1494092
378614215,accomodation,residential,28.7081879,77.1492617
378614216,accomodation,residential,28.7085321,77.1493684
378614218,accomodation,residential,28.7086442,77.1495097
378614219,accomodation,residential,28.7087733,77.1496389
378614221,accomodation,residential,28.7088841,77.1497853
378617840,accomodation,residential,28.5781289,77.2645711
378626905,accomodation,residential,28.5611314,77.2120564
378628400,accomodation,residential,28.4968008,77.1604635
378629472,accomodation,residential,28.692584,77.1040027
378633038,accomodation,residential,28.6410376,77.2155254
378633039,accomodation,residential,28.641015,77.2153235
378633040,accomodation,residential,28.640916,77.215366
378633041,accomodation,residential,28.640904,77.2155583
378636208,accomodation,residential,28.607366,77.0437626
378636209,accomodation,residential,28.607483,77.0437917
378636210,accomodation,residential,28.6074847,77.0436984
378636211,accomodation,residential,28.607601,77.0437003
378636212,accomodation,residential,28.6076036,77.0437895
378647543,accomodation,residential,28.5389949,77.2995772
378652519,accomodation,residential,28.6087304,77.2909315
378652520,accomodation,residential,28.6088743,77.2907619
378652522,accomodation,residential,28.6087726,77.2906724
379305796,accomodation,residential,28.6339159,77.0851075
379305797,accomodation,residential,28.6339534,77.0852227
379305798,accomodation,residential,28.6339803,77.0853099
379305799,accomodation,residential,28.6340173,77.0854126
379305800,accomodation,residential,28.6340624,77.0855385
379305801,accomodation,residential,28.6340962,77.0856478
379305802,accomodation,residential,28.6341394,77.0857618
379305803,accomodation,residential,28.6341868,77.0858897
379305804,accomodation,residential,28.6337047,77.0852949
379305805,accomodation,residential,28.6336722,77.0852059
379305806,accomodation,residential,28.6337418,77.0853862
379305807,accomodation,residential,28.6337737,77.0854677
379305808,accomodation,residential,28.6338007,77.0855509
379305810,accomodation,residential,28.6338263,77.0856495
379305812,accomodation,residential,28.6338656,77.085742
379305814,accomodation,residential,28.6338953,77.0858237
379305816,accomodation,residential,28.633925,77.0859083
379305817,accomodation,residential,28.6339562,77.0860038
379307097,accomodation,residential,28.5552274,77.2842433
379347596,accomodation,residential,28.6002756,77.3218681
380026130,accomodation,residential,28.6362406,77.0831924
380026131,accomodation,residential,28.6363509,77.0833832
380026132,accomodation,residential,28.636535,77.0835168
380026133,accomodation,residential,28.6364412,77.083452
380026134,accomodation,residential,28.6360874,77.083169
380026135,accomodation,residential,28.6361726,77.0829882
380033560,accomodation,residential,28.7062258,77.2155037
380033561,accomodation,residential,28.7061365,77.2156512
380033562,accomodation,residential,28.706091,77.2154086
380033563,accomodation,residential,28.706023,77.2155857
380033564,accomodation,residential,28.7059416,77.2155356
380033565,accomodation,residential,28.7057468,77.215326
380033566,accomodation,residential,28.7058867,77.2153157
380033567,accomodation,residential,28.7058228,77.2154712
380033568,accomodation,residential,28.7059723,77.2153497
380061169,accomodation,residential,28.5803158,77.2493862
380061170,accomodation,residential,28.58018,77.2495441
380522357,accomodation,residential,28.5734656,77.2561676
380522358,accomodation,residential,28.5735672,77.2560969
380522359,accomodation,residential,28.5736835,77.2559308
380522360,accomodation,residential,28.5736854,77.2562405
380523295,accomodation,residential,28.6281129,77.2809716
380523296,accomodation,residential,28.6284219,77.2807713
380523297,accomodation,residential,28.6284582,77.2808596
380523447,accomodation,residential,28.6317558,77.1025235
380523448,accomodation,residential,28.6317554,77.1023767
380523449,accomodation,residential,28.6317623,77.1020902
380523450,accomodation,residential,28.6317569,77.1022374
380530292,accomodation,residential,28.5434218,77.2489457
380530397,accomodation,residential,28.692118,77.1255442
380530398,accomodation,residential,28.6920448,77.1256508
380537246,accomodation,residential,28.73796,77.1360206
380537247,accomodation,residential,28.7379038,77.1361021
380537248,accomodation,residential,28.7378311,77.1362101
380537249,accomodation,residential,28.7376969,77.1361102
380537250,accomodation,residential,28.7378301,77.135937
380537251,accomodation,residential,28.7376488,77.1358917
380538174,accomodation,residential,28.5618806,77.2426142
380538176,accomodation,residential,28.5616942,77.2426557
380538177,accomodation,residential,28.561545,77.2427011
380724998,accomodation,residential,28.5646642,77.249253
380959940,accomodation,residential,28.6289506,77.2129553
381419180,accomodation,residential,28.6919642,77.2025489
381419252,accomodation,residential,28.6921874,77.2026275
381419253,accomodation,residential,28.6916368,77.2023434
381419254,accomodation,residential,28.691427,77.2031712
381419255,accomodation,residential,28.6912884,77.203319
381419256,accomodation,residential,28.6912578,77.2030255
381419257,accomodation,residential,28.6911756,77.203117
381419258,accomodation,residential,28.6910302,77.2032908
381419259,accomodation,residential,28.691114,77.2032073
381439545,accomodation,residential,28.5876063,77.1673973
381440769,accomodation,residential,28.5816841,77.2160974
381684069,accomodation,residential,28.6085028,77.2917322
383013813,accomodation,residential,28.5494529,77.3031602
383036691,accomodation,residential,28.5626604,77.1969555
383058919,accomodation,residential,28.5329594,77.2176917
383583111,accomodation,residential,28.6673769,77.1159318
383583112,accomodation,residential,28.6673938,77.1157278
383583113,accomodation,residential,28.6674312,77.1155318
383592759,accomodation,residential,28.5389431,77.298282
383592760,accomodation,residential,28.5390718,77.298234
383597219,accomodation,residential,28.5748721,77.0851983
383597220,accomodation,residential,28.5750709,77.0848356
383727936,accomodation,residential,28.5450915,77.2688018
385209162,accomodation,residential,28.6210045,77.102359
385209163,accomodation,residential,28.6214968,77.1020118
385209164,accomodation,residential,28.6211715,77.1019096
401127033,accomodation,residential,28.5691317,77.285979
403507634,accomodation,residential,28.445465,77.1708735
403507636,accomodation,residential,28.4489512,77.1715709
403507640,accomodation,residential,28.4492142,77.1719008
403507642,accomodation,residential,28.4488581,77.1705544
403507644,accomodation,residential,28.4445352,77.1709781
424232006,accomodation,residential,28.5411698,77.2156772
436700791,accomodation,residential,28.6847692,77.1330915
436700792,accomodation,residential,28.6848868,77.1326931
436700793,accomodation,residential,28.6851397,77.1312011
436700794,accomodation,residential,28.6851074,77.1313627
436700795,accomodation,residential,28.6848369,77.1324552
436700796,accomodation,residential,28.6847611,77.1330036
436700797,accomodation,residential,28.6849144,77.132604
436700798,accomodation,residential,28.6851227,77.131273
436700799,accomodation,residential,28.6851996,77.131703
436700800,accomodation,residential,28.6847406,77.1326216
436700801,accomodation,residential,28.6850756,77.1314954
436700802,accomodation,residential,28.6848235,77.1330272
436700803,accomodation,residential,28.6849462,77.1325121
436700804,accomodation,residential,28.6851791,77.1317595
436700805,accomodation,residential,28.6848062,77.1325464
436700806,accomodation,residential,28.6850415,77.1316462
436700807,accomodation,residential,28.6848399,77.1323242
436700808,accomodation,residential,28.6851649,77.1318025
436700809,accomodation,residential,28.6846897,77.1333323
436700810,accomodation,residential,28.6850172,77.1317313
436700811,accomodation,residential,28.6846297,77.1329911
436700812,accomodation,residential,28.6848652,77.1322464
436700813,accomodation,residential,28.6851491,77.1318581
436700814,accomodation,residential,28.6852667,77.1316087
436700815,accomodation,residential,28.6851603,77.1309835
436700816,accomodation,residential,28.6853875,77.1311873
436700817,accomodation,residential,28.6852546,77.1315186
436700818,accomodation,residential,28.6845752,77.133045
436700819,accomodation,residential,28.6848823,77.1321896
436700820,accomodation,residential,28.685128,77.131932
436700821,accomodation,residential,28.6852328,77.1310175
436700822,accomodation,residential,28.6846461,77.1330804
436700823,accomodation,residential,28.6849,77.1321358
436700824,accomodation,residential,28.6846474,77.1329327
436700825,accomodation,residential,28.685313,77.1313191
436700826,accomodation,residential,28.6849371,77.1320131
436700827,accomodation,residential,28.6845822,77.1331524
436700828,accomodation,residential,28.6849177,77.1320743
436700829,accomodation,residential,28.6850383,77.132217
436700830,accomodation,residential,28.6852904,77.1314003
436700831,accomodation,residential,28.6849512,77.1319615
436700832,accomodation,residential,28.6845444,77.1332733
436700833,accomodation,residential,28.6847212,77.1332442
436700834,accomodation,residential,28.6850174,77.1322897
436700835,accomodation,residential,28.685068,77.132133
436700836,accomodation,residential,28.6852742,77.1314589
436700837,accomodation,residential,28.6849693,77.1319002
436700838,accomodation,residential,28.6846708,77.1328422
436700839,accomodation,residential,28.6847479,77.1331604
436700840,accomodation,residential,28.6851001,77.1320286
436700841,accomodation,residential,28.6849909,77.1318233
436700842,accomodation,residential,28.6847099,77.1327243
436700843,accomodation,residential,28.6848213,77.1329003
436700844,accomodation,residential,28.6847339,77.1325179
436700845,accomodation,residential,28.685434,77.1312159
436700846,accomodation,residential,28.6853147,77.1311524
436700847,accomodation,residential,28.6848517,77.1328036
436700848,accomodation,residential,28.6851643,77.1311063
436700849,accomodation,residential,28.6847652,77.1324246
436700850,accomodation,residential,28.6851968,77.1315845
438510790,accomodation,residential,28.6932491,77.2078911
442530124,accomodation,residential,28.5604648,77.1923527
447184265,accomodation,residential,28.5726424,77.2720032
447184266,accomodation,residential,28.5732779,77.2715019
447184659,accomodation,residential,28.5729752,77.2714097
457506933,accomodation,residential,28.5389136,77.2071576
457506934,accomodation,residential,28.5388529,77.2070775
457508391,accomodation,residential,28.5387725,77.2070775
457508393,accomodation,residential,28.5387547,77.207032
457508394,accomodation,residential,28.5388196,77.2071598
457508395,accomodation,residential,28.5387335,77.2071749
457508396,accomodation,residential,28.5386317,77.2071183
457508397,accomodation,residential,28.5386452,77.2071781
457508398,accomodation,residential,28.5385609,77.2071672
457508399,accomodation,residential,28.5385108,77.2071772
457508400,accomodation,residential,28.5386824,77.2069935
457508401,accomodation,residential,28.5386393,77.2070478
457508402,accomodation,residential,28.5386015,77.2069779
457508556,accomodation,residential,28.5384455,77.2070372
457508557,accomodation,residential,28.538434,77.2072109
457508558,accomodation,residential,28.5384097,77.2070372
457508559,accomodation,residential,28.5383738,77.2072338
457631871,accomodation,residential,28.5383643,77.207133
457631872,accomodation,residential,28.5383694,77.2070753
457631873,accomodation,residential,28.5383774,77.2069867
457632988,accomodation,residential,28.5383336,77.2069954
457632989,accomodation,residential,28.5383312,77.207082
457632990,accomodation,residential,28.5383151,77.2071418
457632991,accomodation,residential,28.5383237,77.2072338
457632992,accomodation,residential,28.5382506,77.2072346
457632993,accomodation,residential,28.5382692,77.207194
457632994,accomodation,residential,28.5382407,77.2071383
457632995,accomodation,residential,28.5382603,77.2070588
457632996,accomodation,residential,28.5382832,77.2071392
457632997,accomodation,residential,28.5382627,77.2069719
457632999,accomodation,residential,28.5386366,77.2073197
457633000,accomodation,residential,28.5385781,77.2073331
457633001,accomodation,residential,28.5385229,77.2073491
457974579,accomodation,residential,28.5384969,77.2075532
457974580,accomodation,residential,28.5384477,77.2073735
457974581,accomodation,residential,28.5383903,77.2074372
457974582,accomodation,residential,28.5384514,77.2076121
457974583,accomodation,residential,28.5384114,77.2076371
457974584,accomodation,residential,28.5383475,77.2077156
